region,customer,total_sales,sales_rank
"UTTAR PRADESH",JATARI,3512.00,163
"UTTAR PRADESH",PARICHHA,3358.00,164
"UTTAR PRADESH","KOSI KALAN",3345.00,165
"UTTAR PRADESH",GHAZIABADcounty,3336.00,166
"UTTAR PRADESH","NTPC TANDA COLONY",3329.00,167
"UTTAR PRADESH","TANDA AMBEDKAR NAGAR DISTRICT",3281.00,168
"UTTAR PRADESH",AMILA,3269.00,169
"UTTAR PRADESH","MUNDERA BAZAR",3249.00,170
"UTTAR PRADESH",CHIRGAON,3236.00,171
"UTTAR PRADESH","Lakhimpur kheri",3173.00,172
"UTTAR PRADESH",VARANASIvaranasi,3147.00,173
"UTTAR PRADESH",MAHOLI,3116.00,174
"UTTAR PRADESH","ALLAHABAD Prayagraj",3099.00,175
"UTTAR PRADESH",GURSAHAIGANJ,3090.00,176
"UTTAR PRADESH","Bangla chouraha",3059.00,177
"UTTAR PRADESH",SHIKOHABAD,3019.86,178
"UTTAR PRADESH","Indirapuram, Ghaziabad",2998.33,179
"UTTAR PRADESH","KATRA SHAHJAHANPUR DISTRICT",2997.00,180
"UTTAR PRADESH",JAHANGIRABAD,2979.89,181
"UTTAR PRADESH",PIPIGANJ,2967.00,182
"UTTAR PRADESH","PHULPUR ALLAHABAD DISTRICT",2958.29,183
"UTTAR PRADESH",TILHAR,2927.00,184
"UTTAR PRADESH",JAUNPURJaunpur,2796.00,185
"UTTAR PRADESH",Devinagar,2760.00,186
"UTTAR PRADESH",kannauj,2712.00,187
"UTTAR PRADESH","FATEHPUR BARA BANKI DISTRICT",2712.00,187
"UTTAR PRADESH","KORA JAHANABAD",2655.00,189
"UTTAR PRADESH",ZAMANIA,2650.00,190
"UTTAR PRADESH",ITWA,2647.00,191
"UTTAR PRADESH","Tehsil - Sikandrabad, District - Bulandshahr",2641.00,192
"UTTAR PRADESH","Shahabad hardoi",2609.52,193
"UTTAR PRADESH","SIKANDARABAD INDUSTRIAL AREA",2602.00,194
"UTTAR PRADESH",SIRSAGANJ,2471.38,195
"UTTAR PRADESH","NOIDA Extention",2466.81,196
"UTTAR PRADESH","KHAIRABAD MAU DISTRICT",2433.00,197
"UTTAR PRADESH",BABUGARH,2429.00,198
"UTTAR PRADESH","Pura acchai phulpur  Allahabad",2372.00,199
"UTTAR PRADESH",SIKANDRABAD,2372.00,199
"UTTAR PRADESH","MOGRA BADSHAHPUR, jaunpur",2364.00,201
"UTTAR PRADESH",MAWANA,2347.00,202
"UTTAR PRADESH",BARHALGANJ,2328.00,203
"UTTAR PRADESH",JHINJHAK,2322.00,204
"UTTAR PRADESH",BAHJOI,2308.00,205
"UTTAR PRADESH",PUKHRAYAN,2298.00,206
"UTTAR PRADESH",CHAKMANO,2298.00,206
"UTTAR PRADESH",Menhdawal,2282.72,208
"UTTAR PRADESH","Sikandra rao",2282.00,209
"UTTAR PRADESH","BELA, PRATAPGARH",2277.00,210
"UTTAR PRADESH","Saidabad allahabad",2277.00,210
"UTTAR PRADESH","PHULPUR,ALLAHABAD",2267.00,212
"UTTAR PRADESH",RUDRAPUR,2241.00,213
"UTTAR PRADESH",Partapgarh,2230.00,214
"UTTAR PRADESH","CHITBARA GAON",2212.00,215
"UTTAR PRADESH","Haldaur district Bijnor",2198.00,216
"UTTAR PRADESH",wazirganj,2174.00,217
"UTTAR PRADESH",BANSGAON,2134.00,218
"UTTAR PRADESH",BAKSAR,2132.00,219
"UTTAR PRADESH",PARASI,2129.00,220
"UTTAR PRADESH","BABARPUR AJITMAL",2127.00,221
"UTTAR PRADESH","ROBERTSGANJ SONBHADRA",2091.00,222
"UTTAR PRADESH",PURANPUR,2088.00,223
"UTTAR PRADESH","DHAURA TANDA",2086.00,224
"UTTAR PRADESH",KURAOLI,2071.00,225
"UTTAR PRADESH",NANPARA,2050.00,226
"UTTAR PRADESH",BHINGA,2044.00,227
"UTTAR PRADESH",BILGRAM,2032.43,228
"UTTAR PRADESH",KHERAGARH,2016.57,229
"UTTAR PRADESH",लखनऊ,2003.00,230
"UTTAR PRADESH",MAHRONI,1974.00,231
"UTTAR PRADESH","Mondh , Bhadohi",1971.00,232
"UTTAR PRADESH",ZAIDPUR,1963.00,233
"UTTAR PRADESH","Bhatni bazar (Deoria)",1962.00,234
"UTTAR PRADESH","GAURA KALA",1960.00,235
"UTTAR PRADESH","GOLA GOKARANNATH",1947.00,236
"UTTAR PRADESH","GAURI BAZAR",1921.00,237
"UTTAR PRADESH","AKBARPUR NEAR KANPUR",1908.00,238
"UTTAR PRADESH","Gautam Budh Nagar",1886.00,239
"UTTAR PRADESH",KIRATPUR,1863.00,240
"UTTAR PRADESH",Hargaon,1858.00,241
"UTTAR PRADESH",SARDHANA,1851.00,242
"UTTAR PRADESH","Greter Noida",1832.00,243
"UTTAR PRADESH",GANGOH,1825.00,244
"UTTAR PRADESH",Rura,1824.00,245
"UTTAR PRADESH","SIKANDRA RAO hathras",1816.00,246
"UTTAR PRADESH",SIDDHAUR,1798.00,247
"UTTAR PRADESH","Ayodhya Faizabad",1797.00,248
"UTTAR PRADESH",BISWAN,1791.00,249
"UTTAR PRADESH",KARNAWAL,1776.00,250
"UTTAR PRADESH","Jhansi Cantt",1776.00,250
"UTTAR PRADESH",KAIMGANJ,1771.00,252
"UTTAR PRADESH","INDIAN TEHEPHONE INDUSTRY MANKAPUR",1741.00,253
"UTTAR PRADESH","Saifai Etawah",1738.00,254
"UTTAR PRADESH",BILSI,1712.38,255
"UTTAR PRADESH",Afzalgarh,1708.00,256
"UTTAR PRADESH",Saifai,1648.00,257
"UTTAR PRADESH",BACHHRAON,1621.00,258
"UTTAR PRADESH",Kalpi,1599.00,259
"UTTAR PRADESH","Anpara,Sonebhadra",1596.00,260
"UTTAR PRADESH",JALAUN,1576.00,261
"UTTAR PRADESH","GHAZIABAD,Sahibabad",1576.00,261
"UTTAR PRADESH",KEWALPUR,1576.00,261
"UTTAR PRADESH","TILHAR, 9717754694",1575.00,264
"UTTAR PRADESH",UTRAULA,1574.00,265
"UTTAR PRADESH","GREATER NOIDA WEST (Noida Extension)",1544.00,266
"UTTAR PRADESH",Kadipur,1524.00,267
"UTTAR PRADESH",Badlapur,1518.00,268
"UTTAR PRADESH",MAURANIPUR,1514.00,269
"UTTAR PRADESH","dibiyapur,Auraiya",1508.00,270
"UTTAR PRADESH","ASHRAFPUR KICHHAUCHHA",1505.29,271
"UTTAR PRADESH","MAHRAJGANJ AZAMGARH DISTRICT",1501.00,272
"UTTAR PRADESH","town.budhana village. Husainpur kalan",1497.00,273
"UTTAR PRADESH","JALALABAD MUZAFFARNAGAR DISTRICT",1497.00,273
"UTTAR PRADESH","Milak, rampur",1490.00,275
"UTTAR PRADESH","Ntpc DADRI",1488.00,276
"UTTAR PRADESH",PARASI/Anpara,1479.00,277
"UTTAR PRADESH","Naini, Allahabad",1477.00,278
"UTTAR PRADESH","JALALABAD SHAHJAHANPUR DISTRICT",1473.00,279
"UTTAR PRADESH",SUMERPUR,1461.00,280
"UTTAR PRADESH",CHOPAN,1456.00,281
"UTTAR PRADESH","AGRA 282005",1442.00,282
"UTTAR PRADESH",KIRAOLI,1442.00,282
"UTTAR PRADESH","SHAHABAD HARDOI DISTRICT",1432.00,284
"UTTAR PRADESH",GULAOTHI,1428.00,285
"UTTAR PRADESH",WestPARASI,1413.00,286
"UTTAR PRADESH",SAHATWAR,1399.00,287
"UTTAR PRADESH","Noida sector 76",1398.00,288
"UTTAR PRADESH","NAINI INDUSTRIAL AREA",1398.00,288
"UTTAR PRADESH",KARARI,1370.00,290
"UTTAR PRADESH",IGLAS,1333.28,291
"UTTAR PRADESH",BIGHAPUR,1325.72,292
"UTTAR PRADESH",ANANDNAGAR,1310.48,293
"UTTAR PRADESH",ISLAMNAGAR,1308.00,294
"UTTAR PRADESH",SEOHARA,1303.00,295
"UTTAR PRADESH",DATAGANJ,1285.72,296
"UTTAR PRADESH","GIDA GORAKHPUR",1284.00,297
"UTTAR PRADESH","SARAI LAHUR",1270.00,298
"UTTAR PRADESH",PIPRAICH,1262.00,299
"UTTAR PRADESH",Hasanpur,1259.00,300
"UTTAR PRADESH","ALIGANG, LUCKNOW",1257.00,301
"UTTAR PRADESH","Gautam Budh Nagar , NOIDA",1250.00,302
"UTTAR PRADESH","CHHIBRAMAU,Kannauj",1247.00,303
"UTTAR PRADESH","FAZI NAGAR",1233.00,304
"UTTAR PRADESH",Ghatampur,1231.00,305
"UTTAR PRADESH",SEWARHI,1224.00,306
"UTTAR PRADESH",SIDHAULI,1218.00,307
"UTTAR PRADESH",DEBAI,1215.00,308
"UTTAR PRADESH",DUDHI,1200.00,309
"UTTAR PRADESH","USKA BAZAR",1198.00,310
"UTTAR PRADESH",VARANAS,1197.00,311
"UTTAR PRADESH","Madhu Vihar, Lucknow Kanpur Highway",1197.00,311
"UTTAR PRADESH",Merrut,1186.00,313
"UTTAR PRADESH","Greater noida (W)",1186.00,313
"UTTAR PRADESH",KABRAI,1186.00,313
"UTTAR PRADESH","JALALABAD shamli DISTRICT",1182.00,316
"UTTAR PRADESH",CHAKIA,1180.00,317
"UTTAR PRADESH","GOLA BAZAR",1163.00,318
"UTTAR PRADESH","BAREILLY CANTT",1163.00,318
"UTTAR PRADESH",GHUGHULI,1163.00,318
"UTTAR PRADESH",ACHHNERA,1163.00,318
"UTTAR PRADESH",BARHAJ,1163.00,318
"UTTAR PRADESH",Salon,1163.00,318
"UTTAR PRADESH",KHAIR,1158.00,324
"UTTAR PRADESH","Greater noida west sec 2",1148.00,325
"UTTAR PRADESH",INDIRAPURATM,1146.00,326
"UTTAR PRADESH",RENUKOOT,1128.00,327
"UTTAR PRADESH","Infront of power house bidhuna",1128.00,327
"UTTAR PRADESH",DARIYABAD,1127.00,329
"UTTAR PRADESH","Wazirganj,badaun",1126.00,330
"UTTAR PRADESH",Sareni,1126.00,330
"UTTAR PRADESH",",raibarely road faizabad (Ayodhya)",1122.00,332
"UTTAR PRADESH",MEHNAGAR,1122.00,332
"UTTAR PRADESH",GHIRAUR,1117.00,334
"UTTAR PRADESH","saifai, etawah",1115.00,335
"UTTAR PRADESH",KHARGUPUR,1104.00,336
"UTTAR PRADESH",BANSI,1099.00,337
"UTTAR PRADESH","Faizabad...karma chauraha",1099.00,337
"UTTAR PRADESH","Distt shamli",1099.00,337
"UTTAR PRADESH",KARHAL,1099.00,337
"UTTAR PRADESH","Near Shauchaley",1098.00,341
"UTTAR PRADESH",BUDHANA,1093.00,342
"UTTAR PRADESH",JANSATH,1091.00,343
"UTTAR PRADESH","Loni ghaziabad",1088.00,344
"UTTAR PRADESH",ATARRA,1075.00,345
"UTTAR PRADESH",DOSTPUR,1071.00,346
"UTTAR PRADESH","SIKANDRA ALLAHABAD DISTRICT",1065.00,347
"UTTAR PRADESH",BISALPUR,1064.00,348
"UTTAR PRADESH","Kunda; pratapgarh",1062.00,349
"UTTAR PRADESH","Greater noida west ,gautam budh nagar",1055.00,350
"UTTAR PRADESH",JEWAR,1036.00,351
"UTTAR PRADESH","MEERUT CANTT",1034.00,352
"UTTAR PRADESH",SAHAWAR,999.00,353
"UTTAR PRADESH",KHUTAR,999.00,353
"UTTAR PRADESH","GULAOTHI Distt. Bulandshahar",999.00,353
"UTTAR PRADESH",Shahganj,999.00,353
"UTTAR PRADESH",LAKHNA,999.00,353
"UTTAR PRADESH","NOIDA sector 75",999.00,353
"UTTAR PRADESH",JALALABAD,999.00,353
"UTTAR PRADESH","RAMPUR MANIHARAN",990.00,360
"UTTAR PRADESH","Faridpur,BAREILLY",988.00,361
"UTTAR PRADESH","NAWABGANJ UNNAO DISTRICT",985.00,362
"UTTAR PRADESH",PARIKSHITGARH,979.00,363
"UTTAR PRADESH",BHOGNIPUR,973.00,364
"UTTAR PRADESH",ALLAHGANJ,969.00,365
"UTTAR PRADESH","Dudahi, KUSHINAGAR",967.00,366
"UTTAR PRADESH","Gola cholapur varanasi",959.82,367
"UTTAR PRADESH",KANPURKanpur,957.00,368
"UTTAR PRADESH",.azamgarh,949.00,369
"UTTAR PRADESH","GAUTAM BUDDHA NAGAR,noida",949.00,369
"UTTAR PRADESH",SIANA,926.00,371
"UTTAR PRADESH","Machhali shahar jaunpur",918.00,372
"UTTAR PRADESH",CHAUMUHAN,908.00,373
"UTTAR PRADESH",COLONELGANJ,903.00,374
"UTTAR PRADESH",BHULEPUR,899.00,375
"UTTAR PRADESH",BABRALA,897.00,376
"UTTAR PRADESH",GYANPUR,895.00,377
"UTTAR PRADESH",BABERU,895.00,377
"UTTAR PRADESH","Roorkee road Meerut",888.00,379
"UTTAR PRADESH","BIJAULI INDUSTRIAL AREA",885.00,380
"UTTAR PRADESH","CHAKIA chandaulu",885.00,380
"UTTAR PRADESH","Gautam Budha Nagar",884.00,382
"UTTAR PRADESH",POWAYAN,882.00,383
"UTTAR PRADESH",Khurja(bulandshar),864.00,384
"UTTAR PRADESH","NAUTANWA, Maharajganj",857.00,385
"UTTAR PRADESH",KUNDA,854.00,386
"UTTAR PRADESH","Banki barabanki",852.00,387
"UTTAR PRADESH","Dhauli payu ...MATHURA",850.00,388
"UTTAR PRADESH",KONCH,850.00,388
"UTTAR PRADESH","Ramnagar varanasi",836.00,390
"UTTAR PRADESH","BAKSHI KA TALAB",835.00,391
"UTTAR PRADESH",Varanai,819.00,392
"UTTAR PRADESH",Chitrakoot,814.00,393
"UTTAR PRADESH","NOIDA Extension (Greater Noida West)",814.00,393
"UTTAR PRADESH","Chiraiyakot Mau",799.00,395
"UTTAR PRADESH","Sant kabirnagar.",798.00,396
"UTTAR PRADESH",DERAPUR,798.00,396
"UTTAR PRADESH","MIRZAPUR CHITAVANPUR",798.00,396
"UTTAR PRADESH","GREATER NOIDA (WEST)",798.00,396
"UTTAR PRADESH",SAKALDIHA,798.00,396
"UTTAR PRADESH",THAKURDWARA,791.00,401
"UTTAR PRADESH","bindki Fatehpur",790.00,402
"UTTAR PRADESH","Jakhaura talbehat",788.00,403
"UTTAR PRADESH","Mathura, Vrindavan",788.00,403
"UTTAR PRADESH","KANTH MORADABAD DISTRICT",788.00,403
"UTTAR PRADESH",Shravasti,788.00,403
"UTTAR PRADESH","Gopiganj  ,bhadohi",782.00,407
"UTTAR PRADESH",Phoolpur,777.00,408
"UTTAR PRADESH","NAI BAZAR ,Bhadohi",774.00,409
"UTTAR PRADESH",BHARATGANJ,772.00,410
"UTTAR PRADESH",HALDAUR,771.00,411
"UTTAR PRADESH","Jarwa road tulsipur",771.00,411
"UTTAR PRADESH",KHAGA,771.00,411
"UTTAR PRADESH","IFFCO CENSUS VILLAGE",771.00,411
"UTTAR PRADESH","Gaur City 1",770.00,415
"UTTAR PRADESH","Chhata , Mathura",763.00,416
"UTTAR PRADESH","GIRD BARAGAON",759.00,417
"UTTAR PRADESH",SANDILA,759.00,417
"UTTAR PRADESH","Badlapur, Jaunpur",750.48,419
"UTTAR PRADESH","KAPTANGANJ.  Kushinagar",749.00,420
"UTTAR PRADESH",BHOGAON,748.00,421
"UTTAR PRADESH",KHEKADA,743.00,422
"UTTAR PRADESH","Taj Nagri phase 2  Agra",736.00,423
"UTTAR PRADESH","Gr. NOIDA",735.00,424
"UTTAR PRADESH",Lucknown,735.00,424
"UTTAR PRADESH","SHAKTI NAGAR NTPC TOWNSHIP",735.00,424
"UTTAR PRADESH","NAWABGANJ GONDA DISTRICT",730.00,427
"UTTAR PRADESH","Baghpat (250601)",729.00,428
"UTTAR PRADESH","NOIDA Gautam Buddha Nagar",728.00,429
"UTTAR PRADESH","Kachhrahwa tola",726.00,430
"UTTAR PRADESH",INDRAPURI,726.00,430
"UTTAR PRADESH",CHHUTMALPUR,725.00,432
"UTTAR PRADESH",Pakwara,725.00,432
"UTTAR PRADESH",BANSDIH,721.00,434
"UTTAR PRADESH",MANJHANA,721.00,434
"UTTAR PRADESH",MACHHLISHAHR,714.00,436
"UTTAR PRADESH","MAWANA meerut",700.96,437
"UTTAR PRADESH","Kalyanpur,lucknow",700.00,438
"UTTAR PRADESH",RAIBARELI,696.00,439
"UTTAR PRADESH",RAYA,696.00,439
"UTTAR PRADESH",MANSURPUR,696.00,439
"UTTAR PRADESH","Maurawan road lucknow",696.00,439
"UTTAR PRADESH",Sonebhadra,696.00,439
"UTTAR PRADESH","FATEHGANJ PASHCHIMI",684.00,444
"UTTAR PRADESH","PALI HARDOI DISTRICT",662.86,445
"UTTAR PRADESH",SANDI,662.00,446
"UTTAR PRADESH",NAWABGANJ,658.00,447
"UTTAR PRADESH",BIKAPUR,655.00,448
"UTTAR PRADESH",Sasni,654.00,449
"UTTAR PRADESH",middha,654.00,449
"UTTAR PRADESH","Plot no. 8 Vaibhav Khand, Indirapuram, Ghaziabad",648.00,451
"UTTAR PRADESH","Noida,",648.00,451
"UTTAR PRADESH",KORAON,638.00,453
"UTTAR PRADESH","NOIDA 201301",635.00,454
"UTTAR PRADESH",SARSAWAN,633.00,455
"UTTAR PRADESH",SIDDHARTHNAGAR,631.00,456
"UTTAR PRADESH","FAIZABAD, Ayodhya",618.00,457
"UTTAR PRADESH",FATEHPUR,614.00,458
"UTTAR PRADESH","Kesopur sathla",612.00,459
"UTTAR PRADESH",MAURAWAN,612.00,459
"UTTAR PRADESH","Delhi, NCR",599.00,461
"UTTAR PRADESH",RATH,593.00,462
"UTTAR PRADESH",Kashganj,591.00,463
"UTTAR PRADESH",JANGIPUR,589.00,464
"UTTAR PRADESH",NANAUTA,587.67,465
"UTTAR PRADESH",GHAZIABADlpi,582.00,466
"UTTAR PRADESH","MISRIKH CUM NEEMSAR",574.00,467
"UTTAR PRADESH","TANDA RAMPUR DISTRICT",574.00,467
"UTTAR PRADESH","MAIGAL GANJ",574.00,467
"UTTAR PRADESH","Prayagraj (ALLAHABAD)",574.00,467
"UTTAR PRADESH",Gaziabad,569.00,471
"UTTAR PRADESH",TARABGANJ,568.00,472
"UTTAR PRADESH","KARWI Chitrakoot",568.00,472
"UTTAR PRADESH",Mangapur,545.00,474
"UTTAR PRADESH",Lakhimpur-Kheri,544.00,475
"UTTAR PRADESH","FATEHPUR DISTRICT",534.00,476
"UTTAR PRADESH",KAMALGANJ,530.00,477
"UTTAR PRADESH",SAGRI,526.67,478
"UTTAR PRADESH",CHHATA,522.00,479
"UTTAR PRADESH","Greater Noida, Sector 1",522.00,479
"UTTAR PRADESH",NOIDANoida,521.00,481
"UTTAR PRADESH","Sikri Kalan",521.00,481
"UTTAR PRADESH","BANGUWAN KALAN",521.00,481
"UTTAR PRADESH",KACHHWA,521.00,481
"UTTAR PRADESH","Palia kalan lakhimpur kheri",519.00,485
"UTTAR PRADESH","PILKHUWA hapur",518.00,486
"UTTAR PRADESH","NAI BAZAR",517.00,487
"UTTAR PRADESH","SAIYAD RAJA",517.00,487
"UTTAR PRADESH",DALMAU,517.00,487
"UTTAR PRADESH","LALGANJ Azamgarh",517.00,487
"UTTAR PRADESH","LALGANJ Azamgarh U. P",517.00,487
"UTTAR PRADESH","Shivpur Varanasi",499.00,492
"UTTAR PRADESH",Etha,496.00,493
"UTTAR PRADESH",SIDHPURA,495.00,494
"UTTAR PRADESH","Greater noida,Gautam buddha nagar",487.00,495
"UTTAR PRADESH",MAUDAHA,487.00,495
"UTTAR PRADESH",GHORAWAL,487.00,495
"UTTAR PRADESH",SAHASPUR,487.00,495
"UTTAR PRADESH",LUCKNOWl,487.00,495
"UTTAR PRADESH",DOHRIGHAT,487.00,495
"UTTAR PRADESH",SURIYAWAN,481.00,501
"UTTAR PRADESH","FAIZABAD Ayodhya",480.00,502
"UTTAR PRADESH",MALLAWAN,478.00,503
"UTTAR PRADESH",BAJNA,475.24,504
"UTTAR PRADESH","Dist-chandauli sub dist- chakiya shahabganj",475.00,505
"UTTAR PRADESH",MANKAPUR,474.00,506
"UTTAR PRADESH",Roshnabad,471.00,507
"UTTAR PRADESH","Sant Kabir nagarLUCKNOW",471.00,507
"UTTAR PRADESH","CHI V GREATER NOIDA",471.00,507
"UTTAR PRADESH","TIRWAGANJ KANNAUJ",469.00,510
"UTTAR PRADESH",BEHAT,468.00,511
"UTTAR PRADESH","LUCKNOW CANTT",464.00,512
"UTTAR PRADESH","Kalwari,Mirzapur",460.00,513
"UTTAR PRADESH",NIZAMABAD,458.00,514
"UTTAR PRADESH","GREATER NOIDA(west) Sector 1",455.00,515
"UTTAR PRADESH",MANJHANPUR,449.00,516
"UTTAR PRADESH",Fhatehpur,449.00,516
"UTTAR PRADESH",Ambedkarnager,441.00,518
"UTTAR PRADESH",BARAGAON,435.00,519
"UTTAR PRADESH",Shajahanpur,435.00,519
"UTTAR PRADESH",MANIYAR,435.00,519
"UTTAR PRADESH",MARIHAN,435.00,519
"UTTAR PRADESH","Near kaushalya vatika NH2 etawah",435.00,519
"UTTAR PRADESH",RANIPUR,435.00,519
"UTTAR PRADESH","chandausi Dist.Sambhal",435.00,519
"UTTAR PRADESH",JAIS,435.00,519
"UTTAR PRADESH","KHAIRABAD SITAPUR DISTRICT",435.00,519
"UTTAR PRADESH",JALALPUR,435.00,519
"UTTAR PRADESH","Indirapuram , Ghaziabad",431.00,529
"UTTAR PRADESH","MOHAMMADABAD FARRUKHABAD DISTRICT",426.00,530
"UTTAR PRADESH",sirsiya,425.00,531
"UTTAR PRADESH","Hansari Jhansi",424.00,532
"UTTAR PRADESH","Grater Noida West",423.00,533
"UTTAR PRADESH","Gr NOIDA",423.00,533
"UTTAR PRADESH",Ghaziyabad,416.00,535
"UTTAR PRADESH","NOIDA, Sec -44",399.00,536
"UTTAR PRADESH",MURSAN,399.00,536
"UTTAR PRADESH",GHAZIABADSahibabad,399.00,536
"UTTAR PRADESH","BHAWAN BAHADUR NAGAR",399.00,536
"UTTAR PRADESH",JARWAL,399.00,536
"UTTAR PRADESH",SADABAD,399.00,536
"UTTAR PRADESH",Jattari,399.00,536
"UTTAR PRADESH",NICHLAUL,399.00,536
"UTTAR PRADESH","LONI, ghaziabad",399.00,536
"UTTAR PRADESH",UJHANI,399.00,536
"UTTAR PRADESH",HARDOIHardoi,399.00,536
"UTTAR PRADESH",SHAHABAD,388.00,547
"UTTAR PRADESH","BARA GAON",385.00,548
"UTTAR PRADESH",KEMRI,382.00,549
"UTTAR PRADESH",Banthra,382.00,549
"UTTAR PRADESH","Ghaziabad up",382.00,549
"UTTAR PRADESH",HASTINAPUR,379.00,552
"UTTAR PRADESH",MIRANPUR,376.00,553
"UTTAR PRADESH",Bhojipura,376.00,553
"UTTAR PRADESH",KUNDARKI,376.00,553
"UTTAR PRADESH",DAURALA,357.00,556
"UTTAR PRADESH",CHHAPRAULI,356.00,557
"UTTAR PRADESH",BILHAUR,345.00,558
"UTTAR PRADESH","Sahibabad, Ghaziabad",345.00,558
"UTTAR PRADESH",SIRSI,345.00,558
"UTTAR PRADESH",KHARKHAUDA,345.00,558
"UTTAR PRADESH","NOIDA. Gautam Buddh Nagar",342.00,562
"UTTAR PRADESH","PHULPUR AZAMGARH DISTRICT",301.00,563
"UTTAR PRADESH","VRINDAVAN     {MATHURA}",301.00,563
"UTTAR PRADESH","MEHNAGAR AZAMGARH",301.00,563
"UTTAR PRADESH",Govindpuram,292.00,566
"UTTAR PRADESH",KALINAGAR,292.00,566
"UTTAR PRADESH",SAHASWAN,292.00,566
"UTTAR PRADESH","PIHANI Dist. Hardoi",292.00,566
"UTTAR PRADESH",Gajiyabad,286.67,570
"UTTAR PRADESH","KACHHAUNA PATSENI",0.00,571
"UTTAR PRADESH","MOHAMMADABAD GHAZIPUR DISTRICT",0.00,571
"UTTAR PRADESH","Chandauli UP",0.00,571
"UTTAR PRADESH",Agra-282001,0.00,571
"UTTAR PRADESH","deen dayal upadhyay nagar(mughalsarai)",0.00,571
"UTTAR PRADESH","VRINDAVAN- 281121",0.00,571
"UTTAR PRADESH","Amethi,sultanpur",0.00,571
"UTTAR PRADESH","Indirapuram ghaziabad",0.00,571
"UTTAR PRADESH",BIHKA,0.00,571
"UTTAR PRADESH",Muzzafarnagar,0.00,571
"UTTAR PRADESH","Kanpur dehat",0.00,571
"UTTAR PRADESH",Kulpahar,0.00,571
"UTTAR PRADESH",REOTI,0.00,571
"UTTAR PRADESH",NIVI,0.00,571
"UTTAR PRADESH","Jila bijnor",0.00,571
"UTTAR PRADESH",District-Fatehpur,0.00,571
"UTTAR PRADESH",GHOSI,0.00,571
"UTTAR PRADESH","CHOUBEPUR KALAN",0.00,571
"UTTAR PRADESH","Govindpuram, GHAZIABAD",0.00,571
"UTTAR PRADESH","GOSAINGANJ FAIZABAD DISTRICT ayodhya",0.00,571
"UTTAR PRADESH",Tarun,0.00,571
"UTTAR PRADESH","Tirva rod GURSAHAIGANJ",0.00,571
"UTTAR PRADESH","KEWALPUR bahraich",0.00,571
UTTARAKHAND,DEHRADUN,544526.99,1
UTTARAKHAND,Haldwani,124967.85,2
UTTARAKHAND,ROORKEE,64103.00,3
UTTARAKHAND,HARIDWAR,50789.05,4
UTTARAKHAND,PITHORAGARH,43001.53,5
UTTARAKHAND,KALADHUNGI,38327.35,6
UTTARAKHAND,RISHIKESH,37400.33,7
UTTARAKHAND,ALMORA,33869.40,8
UTTARAKHAND,RUDRAPUR,30552.86,9
UTTARAKHAND,KOTDWARA,28570.00,10
UTTARAKHAND,NAINITAL,22126.24,11
UTTARAKHAND,KASHIPUR,20808.14,12
UTTARAKHAND,Uttarkashi,17186.00,13
UTTARAKHAND,RANIKHET,13355.68,14
UTTARAKHAND,PAURI,11817.00,15
UTTARAKHAND,VIKASNAGAR,11192.00,16
UTTARAKHAND,CORBETT,10867.00,17
UTTARAKHAND,"SIDCUL HARIDWAR",10592.00,18
UTTARAKHAND,CHAMPAWAT,10272.00,19
UTTARAKHAND,MUSSOORIE,9852.05,20
UTTARAKHAND,BHIMTAAL,9643.00,21
UTTARAKHAND,BAGESHWAR,8825.30,22
UTTARAKHAND,DOIWALA,8819.00,23
UTTARAKHAND,TANAKPUR,8544.00,24
UTTARAKHAND,KATHGODAM,8061.32,25
UTTARAKHAND,"KALADHUNGI Haldwani",6045.04,26
UTTARAKHAND,TEHRI,5633.00,27
UTTARAKHAND,BAZPUR,5545.00,28
UTTARAKHAND,KHATIMA,5476.00,29
UTTARAKHAND,GOPESHWAR,5038.00,30
UTTARAKHAND,BHOWALI,5014.00,31
UTTARAKHAND,SELAQUI,4172.00,32
UTTARAKHAND,HARDWAR,4132.00,33
UTTARAKHAND,HERBERTPUR,4106.00,34
UTTARAKHAND,BANDIA,3436.00,35
UTTARAKHAND,"Haldwani district nainital",3297.00,36
UTTARAKHAND,"Srinagar Garhwal",3164.00,37
UTTARAKHAND,Kichha,3040.00,38
UTTARAKHAND,"Post office-harrawala, DEHRADUN",2676.00,39
UTTARAKHAND,KAPKOT,2389.05,40
UTTARAKHAND,RUDRAPRAYAG,2296.00,41
UTTARAKHAND,Ramnagar,2224.00,42
UTTARAKHAND,"PAURI GARHWAL",2171.00,43
UTTARAKHAND,GHANSALI,2150.00,44
UTTARAKHAND,"Haldwani,Nainital",1998.00,45
UTTARAKHAND,KARNAPRAYAG,1936.00,46
UTTARAKHAND,KAUSANI,1925.00,47
UTTARAKHAND,"P O Peerumadara District Nainital",1687.00,48
UTTARAKHAND,"IIE INDUSTRIAL ESTATE TATASU MAZADI",1576.00,49
UTTARAKHAND,Pantnagar,1571.00,50
UTTARAKHAND,"NEW TEHRI",1542.00,51
UTTARAKHAND,BANBASA,1485.00,52
UTTARAKHAND,"Haldwani golapar",1452.00,53
UTTARAKHAND,DHANAULTI,1413.00,54
UTTARAKHAND,"Selaqui Dehradun",1399.00,55
UTTARAKHAND,"Tapovan Laxman jhula Rishikesh",1315.00,56
UTTARAKHAND,SRINAGAR,1268.00,57
